surat_nomor,ayat_nomor,teks_id
66,5,"Jika kamu berdua3074 ber-taubat kepada Allah, maka sesung-guhnya hati kamu berdua telah cenderung kepada-Nya, tetapi jika kamu berdua saling mendukung terhadap dia, maka sesungguhnya Allah adalah Pelindungnya, begitu pula Jibril, orang saleh dari orang-orang yang beriman, dan para malaikat sesudah itu adalah pen-dukungnya.*"
66,6,"Jika ia menceraikanmu, boleh jadi Tuhan-nya akan menggantikan baginya istri-istri yang lebih baik dari kamu, yang berserah diri, yang beriman, taat selamanya meng-hadap ke Hadirat Tuhan, tekun beribadah, rajin berpuasa, janda dan gadis.”"
66,7,"Hai orang-orang yang beriman! Peliharalah dirimu dan keluargamu dari api yang bahan bakarnya manusia dan batu, penjaganya malaikat-malaikat yang kasar, keras, tidak mendurhakai Allah terhadap apa pun yang Dia perintahkan kepada mereka; dan mereka mengerjakan apapun yang diperintahkan kepada mereka."
66,8,Hai orang-orang yang ingkar! Janganlah kamu menge-mukakan dalih pada hari ini. Sesungguhnya kamu hanya dibalas menurut apa yang kamu kerjakan.
66,9,"Hai orang-orang yang ber-iman! Bertaubatlah kepada Allah dengan seikhlas-ikhlas taubat. Se-moga Tuhanmu akan menghapus-kan darimu keburukan-keburukan-mu dan akan memasukkanmu ke dalam kebun-kebun yang di bawah-nya mengalir sungai-sungai, pada Hari ketika Allah tidak akan meng-hinakan Nabi dan orang-orang beriman yang bersamanya, cahaya mereka akan berlari-lari di hadapan mereka dan di sebelah kanan me-reka, mereka akan berkata, “Wahai Tuhan kami! Sempurnakanlah bagi kami cahaya kami,3075 dan ampuni-lah kami,3076 sesungguhnya Engkau Mahakuasa atas segala sesuatu.”"
66,10,"Wahai Nabi! Berjihadlah3077 terhadap orang-orang kafir dan orang-orang munafik, dan ber-sikap keraslah seburuk-buruk dan terhadap mereka. Dan tempat tinggal mereka adalah Jahanam, tempat kembali.*"
66,11,"Allah mengemukakan orang-orang kafir seperti istri Nuh dan istri Luth. Keduanya dibawah dua hamba dari hamba-hamba Kami yang saleh, tetapi keduanya itu berbuat khianat3078 kepada kedua suami mereka, maka mereka berdua itu sedikit pun tidak dapat membela kedua istri mereka di hadapan Allah, dan dikatakan kepada mereka, “Masuklah kamu berdua ke dalam api beserta orang-orang yang masuk.”"
66,12,"Allah mengemukakan per-misalan keadaan orang-orang yang beriman seperti istri Fir‘aun, ketika ia berkata, “Wahai Tuhan-ku! Buatkanlah bagiku di sisi Engkau sebuah rumah di surga, dan selamatkanlah aku dari Fir‘aun dan perbuatannya, dan selamatkanlah aku dari kaum yang aniaya.”"
66,13,"Seperti Maryam binti ‘Imran yang telah memelihara kesucian-nya, maka Kami meniupkan ke dalamnya Ruh Kami3078A dan ia membenarkan firman Tuhan-nya dan Kitab-kitab-Nya, dan ia ter-masuk orang-orang yang patuh.*"
67,1,"Aku Baca dengan nama Allah, Maha Pemurah, Maha Penyayang."
67,2,Mahabeberkatlah Dia Yang menguasai kerajaan dan Dia Mahakuasa atas segala sesuatu.
67,3,"Yang menciptakan kema-tian3079 dan kehidupan, supaya Dia menguji kamu, siapakah di antara kamu yang terbaik amalnya. Dan Dia Mahaperkasa, Maha Pengampun."
67,4,"menciptakan bertingkat-tingkat. tujuh langit dengan3079A Engkau tidak akan melihat di dalam ciptaan Tuhan Yang Maha Pemurah suatu keganjilan. Maka lihatlah berulang-ulang, apakah engkau melihat suatu kekurang-an?*"
67,5,"Kemudian, lihatlah ber-ulang-ulang sekali lagi, niscaya penglihatan engkau akan kembali kepada engkau dalam keadaan bingung dan letih,3080 karena tidak melihat kekurangan."
67,6,"Dan sungguh Kami telah menghiasi langit yang terdekat dengan pelita-pelita, dan Kami telah menjadikannya sebagai sarana untuk mengusir setan-setan, dan Kami telah menyedia-kan bagi mereka azab Api yang berkobar-kobar."
67,7,"Dan, bagi orang-orang yang ingkar kepada Tuhan mereka ada azab Jahanam. Dan itulah seburuk-buruk tempat kembali."
67,8,"Apabila mereka dilempar-kan ke dalamnya mereka akan mendengar-suara-nya bergemu-ruh, sedang neraka itu membara."
67,9,"Hampir-hampir neraka itu meledak karena marah. Setiap kali dilemparkan ke dalamnya rombongan orang berdosa, pen-jaga-penjaganya akan bertanya kepada mereka, “Apakah tidak datang kepadamu seorang Pem-beri ingat?”"
67,10,"Mereka berkata, “Ya, sesung-guhnya telah datang kepada kami seorang Pemberi ingat, tetapi kami mendustakan-nya dan kami katakan, “Allah tidak menurunkan sesuatu pun, kamu hanyalah di dalam ke-sesatan yang besar.”"
67,11,"Dan mereka berkata, “Se-andainya kami mendengarkan atau menggunakan akal,3080A nis-caya kami tidak akan termasuk di antara penghuni api yang menyala-nyala."
67,12,"Lalu mereka mengakui dosa-dosa mereka, maka jauhlah dari Rahmat Allah bagi para penghuni api yang menyala-nyala.*"
67,13,"Sesungguhnya orang-orang yang takut kepada Tuhan mereka dalam keadaan menyendiri, bagi mereka ada ampunan dan ganjaran besar."
67,14,"Dan rahasiakanlah ucapan-mu atau nyatakanlah, sesungguh-nya Dia Maha Mengetahui segala isi hati."
67,15,"Apakah Dia Mahahalus, Mahawaspada. mengetahui? tidak Dia Yang mencipta-kan"
67,16,"Dia-lah Yang telah men-jadikan bagi kamu bumi sebagai hamparan, maka berjalanlah3081 di berbagai penjurunya dan makanlah dari rezeki-Nya, dan kepada-Nya akan dibangkitkan."
67,17,Apakah kamu merasa aman dari Yang ada di langit3082 bahwa Dia akan menenggelamkan bumi bersama kamu? Maka tiba-tiba bumi itu bergoncang.
67,18,Ataukah kamu merasa aman dari Yang ada di langit bahwa Dia akan mengirimkan kepada kamu hujan batu? Maka kamu akan segera mengetahui betapa dahsyatnya peringatan-Ku.
67,19,"Dan sesungguhnya orang-orang sebelum mereka telah mendustakan rasul-rasul, maka betapa kerasnya azab-Ku!"
67,20,Apakah mereka tidak me-lihat burung-burung di atas mereka mengembangkan dan menutup-kan sayapnya?3083 Tiada yang dapat menahan mereka selain Tuhan Yang Maha Pemurah. Se-sungguhnya Dia Maha Melihat segala sesuatu.*
67,21,Atau siapakah yang men-jadi lasykar bagi kamu yang akan menolong kamu menentang Tuhan Yang Maha Pemurah? Tiadalah orang-orang kafir itu melainkan dalam keadaan tertipu.
67,22,"Atau siapakah yang akan memberi rezeki kepadamu, jika Dia menahan rezeki-Nya?3084 Bahkan mereka bersikeras dalam pelanggaran dan menjauhkan diri dari kebenaran."
67,23,"Apakah orang yang berjalan dengan muka3085 tertunduk men-dapat petunjuk lebih baik, ataukah orang yang berjalan tegak pada jalan yang lurus?"
67,24,"Katakanlah, “Dia-lah Yang telah menjadikanmu dan pendengaran, penglihatan dan hati. Sedikit bagimu men-jadikan sekali kamu bersyukur."
67,25,"Katakanlah, ”Dia-lah Yang telah mengembang-biakkanmu di bumi ini dan kepada Dia-lah kamu akan dikumpulkan.”"
67,26,"Dan mereka berkata, “Kapankah janji ini akan sem-purna, jika kamu orang-orang yang benar?”"
67,27,"Katakanlah, “Sesungguh-nya ilmu tentang itu hanyalah di sisi Allah, dan sesungguhnya aku hanyalah seorang pemberi ingat yang jelas."
67,28,"Tetapi ketika mereka me-lihat azab itu sudah dekat, muka orang-orang yang kafir3086 men-jadi suram, dan dikatakan, “Inilah yang dahulu senantiasa kamu minta!”"
67,29,"Katakanlah, “Bagaimana pendapat kamu, sekiranya Allah membinasakan aku dan orang-orang yang bersamaku, atau Dia mengasihi kami, maka siapakah yang dapat melindungi orang-orang kafir dari azab yang sangat pedih?”"
67,30,"Katakanlah, “Dia-lah Tuhan Yang Maha Pemurah,3087 kami beriman kepada-Nya dan kami bertawakkal kepada-Nya, maka segera kamu akan mengetahui siapa yang ada dalam kesesatan yang nyata."
67,31,"Katakanlah, “Bagaimana pendapat kamu, jika semua airmu meresap ke dalam tanah, maka siapakah yang akan men-datangkan kepada kamu mata air?3088"
68,1,"Aku Baca dengan nama Allah, Maha Pemurah, Maha Penyayang."
68,2,"Nun, Demi tempat tinta dan pena, dan apa yang mereka tulis.3089"
68,3,"Dengan nikmat Tuhan eng-kau, engkau, Muhammad, bu-kanlah orang gila,3089A"
68,4,"Dan sesungguhnya bagi engkau pasti ada ganjaran tanpa putus-putusnya,3090"
68,5,"Dan sesungguhnya engkau benar-benar memiliki akhlak yang agung,3091"
68,6,"Maka engkau segera akan melihat dan mereka pun akan melihat,"
68,7,Siapa di antara kamu yang sesat.3092
68,8,"Sesungguhnya Tuhan eng-kau Dia-lah Yang Paling Mengetahui siapa yang sesat dari jalan-Nya, dan Dia-lah Yang Paling Mengetahui mereka yang mendapat petunjuk."
68,9,"Maka janganlah engkau ikuti mereka yang mendustakan kebenaran,"
68,10,"Mereka menghendaki eng-kau bersikap lunak,3093 supaya mereka pun bersikap lunak."
68,11,"Janganlah engkau ikuti setiap orang yang banyak ber-sumpah lagi hina,"
68,12,Pengumpat yang ke sana ke mari menyebar fitnah3094
68,13,"Penghalang bagi kebaikan, pelampau batas, bergelimang dosa,"
68,14,Bertabiat kasar dan selain dari itu terkenal kejahatannya.
68,15,"Karena ia mempunyai harta dan anak-anak,3095"
68,16,"Apabila dibacakan kepada-nya ayat-ayat Kami, ia berkata, “Ini adalah dongeng-dongeng orang-orang dahulu!”"
68,17,"Kami segera beri tanda pada belalainya,3096*"
68,18,"Sesungguhnya Kami me-nguji mereka sebagaimana Kami telah menguji pemilik-pemilik kebun, ketika mereka bersumpah bahwa mereka pasti akan memetik buahnya di waktu pagi.3097"
68,19,Dan mereka tidak me-ngecualikan3098 tidak mengucapkan insya Allah. dan
68,20,Maka musibah menimpa atas kebun itu dari Tuhan engkau ketika mereka sedang tidur.
68,21,Maka jadilah kebun itu seperti telah terpotong.
68,22,"Maka mereka saling me-manggil di waktu pagi,"
68,23,"Pergilah waktu pagi-pagi ke kebunmu, jika kamu hendak memetik buahnya.”"
68,24,"Maka berangkatlah mereka sambil bercakap-cakap satu sama lain dengan suara rendah,"
68,25,"Bahwa “Pada hari ini, janganlah sampai orang miskin memasukinya sedang kamu ada di sana.”3099"
68,26,"Dan mereka berangkat pagi-pagi, bertekad untuk bersikap bakhil.3100"
68,27,"Maka, ketika mereka me-lihat kebun itu mereka berkata, “Sesungguhnya kita telah sesat jalan!”*"
68,28,“Bahkan kita telah bernasib buruk!”
68,29,"yang terbaik di antara me-reka berkata, “Bukankah aku telah mengatakan kepadamu, mengapa kamu tidak bertasbih, memuliakan Tuhan?"
68,30,"Mereka berkata, “Mahasuci Tuhan kami, sesungguhnya Kami adalah orang-orang yang aniaya.”"
68,31,"Maka sebagian mereka ber-hadapan satu sama lain, saling mencela."
68,32,"Mereka berkata, “Celakalah kami, sesungguhnya kami adalah orang-orang yang melampaui batas.”"
68,33,"“Semoga jika kami bertobat Tuhan kami akan mengganti bagi kami yang lebih baik dari itu, sesungguhnya kami orang-orang yang cenderung kepada Tuhan kami.”"
68,34,"Demikianlah azab di dunia ini, dan sungguh azab akhirat itu lebih besar,3101 sekiranya mereka mengetahui."
68,35,"Sesungguhnya bagi orang-orang yang bertakwa, di sisi Tuhan mereka ada kebun-kebun kenikmatan."
68,36,Maka apakah pantas Kami memperlakukan orang-orang yang berserah diri kepada-Nya sama seperti orang-orang yang berdosa?
68,37,Ada apa dengan kamu? Bagaimana kamu mengambil keputusan?
68,38,"Ataukah kamu memiliki sebuah Kitab yang di dalamnya kamu baca,"
68,39,Sesungguhnya bagi kamu di dalamnya akan ada apa yang kamu sukai.
68,40,"Atau apakah kamu meng-ambil sumpah yang mengikat Kami yang berlaku sampai hari kiamat, bahwa kamu akan mendapatkan apa pun yang kamu putuskan?3102"
68,41,"Tanyakanlah kepada mereka, siapakah di antara mereka yang bertanggungjawab tentang hal itu?"
68,42,"Atau, apakah bagi mereka ada sekutu-sekutu? Maka hendak-lah mereka membawa sekutu-sekutu mereka itu jika mereka orang-orang yang benar."
68,43,"Pada Hari ketika kebenar-an3103 akan disingkapkan, dan mereka dipanggil untuk bersujud, maka mereka tidak akan mampu;"
68,44,"Pandangan mereka akan merunduk karena malu, kehinaan akan meliputi mereka. Dan se-sungguhnya dahulu mereka diseru untuk sujud, sedangkan mereka itu dalam keadaan selamat tetapi mereka tidak melakukannnya."
68,45,"Maka biarkanlah Aku dan orang yang mendustakan per-kataan Al-Quran ini. Kelak Kami akan menyeret mereka selangkah demi selangkah,3104 dari arah mana yang mereka tidak ketahui."
68,46,"Dan Aku memberi tangguh kepada mereka, sesungguhnya rencanaku sangat kuat."
68,47,"Atau, apakah engkau me-minta imbalan kepada mereka sehingga mereka merasa ter-bebani karena hutang itu?"
68,48,"Atau, apakah ada di sisi mereka itu ilmu gaib, lalu mereka menulisnya?"
68,49,"Maka bersabarlah terhadap keputusan Tuhan engkau, dan janganlah engkau menjadi seperti sahabat ikan, yakni Yunus, ketika ia berseru kepada Tuhan-nya dalam keadaan penuh kedukaan."
68,50,"Sekiranya nikmat dari Tuhannya tidak segera datang kepadanya, niscaya ia akan dicampakkan ke tanah tandus3105 dan dia dalam keadaan tercela."
68,51,Maka Tuhannya telah memilihnya dan dia termasuk dari antara orang-orang saleh.
68,52,"Dan orang-orang kafir hampir menggelincirkan engkau dengan pandangan mereka,3106 ketika mereka mendengar Al-Quran dari engkau dan mereka berkata, “Sesungguhnya pasti ia orang gila!”"
68,53,Dan tidaklah Al-Quran itu melainkan peringatan bagi seluruh alam.
69,1,"Aku Baca dengan nama Allah, Maha Pemurah, Maha Penyayang."
69,2,Kebenaran yang pasti!3107
69,3,Apakah kebenaran yang pasti itu?
69,4,Dan apakah engkau tahu apa kebenaran yang pasti itu?
69,5,Kaum Tsamud dan kaum ‘Ad telah mendustakan mala-petaka yang tiba-tiba itu.
69,6,"Maka adapun kaum Tsamud, maka mereka telah dibinasakan oleh suara yang dahsyat,"
69,7,"Dan adapun kaum ‘Ad, maka mereka telah dibinasakan oleh angin yang sangat dingin dan amat kencang,"
69,8,"Dia meniupkan angin itu kepada mereka tujuh malam dan delapan hari terus menerus, maka engkau melihat kaum itu mati bergelimpangan di dalam-nya, seakan-akan mereka itu batang-batang pohon kurma yang kosong."
69,9,Maka apakah engkau me-lihat ada yang tersisa dari mereka?
69,10,Dan telah datang Fir‘aun dan orang-orang yang sebelumnya dan kota-kota kaum Luth yang telah dijungkir-balikkan karena berbuat dosa.
69,11,"Maka mereka mendurha-kai rasul Tuhan mereka, lalu Dia menangkap mereka dengan cengkeraman yang sangat keras."
69,12,"Sesungguhnya ketika air3108 bertambah tinggi, Kami mengangkut kamu dalam bah-tera,"
69,13,"Supaya Kami menjadikan kejadian itu peringatan bagimu, dan supaya telinga yang men-dengar mau mendengar."
69,14,Maka apabila ditiupkan ke dalam nafiri satu tiupan yang dahsyat.3109
69,15,"Dan bumi serta gunung-gunung diangkat, maka keduanya dihancurkan dengan sekali ben-turan,3110"
69,16,"Maka pada Hari itu ter-jadilah peristiwa itu,"
69,17,"Dan langit terbelah, maka langit pada hari itu menjadi rapuh."
69,18,Dan malaikat-malaikat ber-ada di tepi-tepinya. Dan pada Hari itu delapan malaikat3111 akan memikul ‘Arasy Tuhan engkau di atas kepala mereka.*
69,19,"Pada Hari itu kamu akan di-hadapkan kepada Tuhan, tidak ada rahasiamu yang tersembunyi.3112"
69,20,"Adapun orang yang kitab-nya diberikan di tangan kanan-nya,3113 maka ia berkata, “Marilah baca kitabku!”"
69,21,“Sesungguhnya aku yakin bahwa aku akan menemui per-hitunganku.”
69,22,"Maka ia berada dalam ke-hidupan yang diridhai,"
69,23,"Dalam kebun yang tinggi,"
69,24,"Buah-buahnya yang dekat,"
69,25,"Akan dikatakan kepadanya, ”Makanlah dan minumlah dengan nikmat sebagai balasan perbuatan-mu yang telah kamu kerjakan pada hari-hari yang lampau.”"
69,26,"Sedangkan orang yang kitabnya diberikan di tangan kirinya,3114 maka ia berkata, “Alangkah baiknya jika aku tidak diberi kitabku!”"
69,27,“Dan aku tidak mengetahui apa perhitunganku itu.”
69,28,"“Wahai, sekiranya kema-tianku mengakhiri hidup-ku!”3115"
69,29,"“Tidak bermanfaat bagiku hartaku,”"
69,30,“Hilang lenyap dariku ke-kuasaanku!”
69,31,”Tangkaplah ia dan be-lenggulah ia!”
69,32,"“Kemudian masukkanlah ia ke dalam Jahanam, “"
69,33,“Kemudian ikatlah dia dengan rantai yang panjangnya tujuh puluh hasta.”3116
69,34,"“Sesungguhnya ia tidak beriman kepada Allah, Yang Mahabesar.”"
69,35,"”Dan ia tidak menganjur-kan untuk memberi makan kepada orang miskin,”"
69,36,Maka hari ini tidak ada baginya seorang sahabat karib di sini.
69,37,"“Dan tidak ada makanan kecuali air bekas cucian luka, “"
69,38,“Tidak ada yang me-makannya kecuali orang-orang yang berdosa.”
69,39,"Maka Aku bersumpah dengan apa yang kamu lihat,"
69,40,"Dan apa yang tidak kamu lihat,3117"
69,41,"Sesungguhnya Al-Quran itu firman yang disampaikan seorang Rasul mulia,"
69,42,Dan Al-Quran itu bukan-lah perkataan seorang penyair. Sedikit sekali apa yang kamu imani.
69,43,Dan ini bukanlah perkataan ahli nujum. Sedikit sekali kamu mengambil nasihat.
69,44,ini adalah wahyu yang diturunkan dari Tuhan semesta alam.
69,45,"Dan sekiranya ia mengada-adakan sebagian perkataan atas nama Kami,"
69,46,"Niscaya Kami akan menang-kapnya dengan tangan kanan,"
69,47,"Kemudian, tentulah Kami memotong urat nadinya,"
69,48,Maka tidak ada seorang pun di antaramu dapat mencegah darinya.3118*
69,49,Dan sesungguhnya Al-Quran itu nasihat bagi orang-orang mutaki.
69,50,Dan sesungguhnya Kami pasti mengetahui bahwa di antaramu ada orang-orang yang mendustakan Al-Quran.
69,51,Dan sesungguhnya Al-Quran itu akan menjadi sumber penyesalan bagi orang-orang kafir.
69,52,Dan sesungguhnya Al-Quran itu adalah kebenaran yang meyakinkan.
69,53,"Maka bertasbihlah dengan nama Tuhan engkau, Yang Maha-besar."
70,1,"Aku Baca dengan nama Allah, Maha Pemurah, Maha Penyayang."
70,2,"Seorang penanya3119 ber-tanya tentang azab yang pasti terjadi,"
70,3,"Untuk orang-orang kafir, tidak ada baginya yang dapat menghindar,"
70,4,"Azab tempat-tempat naik, itu dari Allah Yang Mempunyai3119A"
70,5,"Malaikat-malaikat dan Ruh naik kepada-Nya dalam satu hari yang setara dengan lima puluh ribu tahun,3120"
70,6,Maka bersabarlah dengan kesabaran yang baik.
70,7,"Sesungguhnya mereka me-lihat hari itu jauh,"
